Timestamp,Filename,Violation Type,Confidence
20250523_213308,20250523_213308_20250523_213306_no-helm_conf0.91.jpg,no-helm,0.9116058945655823
20250523_213310,20250523_213310_20250523_213308_no-helm_conf0.51.jpg,no-helm,0.5076165795326233
20250523_213312,20250523_213312_20250523_213310_no-helm_conf0.89.jpg,no-helm,0.8927580714225769
20250523_213314,20250523_213314_20250523_213312_no-helm_conf0.90.jpg,no-helm,0.8980375528335571
20250523_213317,20250523_213317_20250523_213315_no-helm_conf0.89.jpg,no-helm,0.8925816416740417
20250523_213319,20250523_213319_20250523_213317_no-helm_conf0.88.jpg,no-helm,0.8841663002967834
20250523_213321,20250523_213321_20250523_213319_no-helm_conf0.92.jpg,no-helm,0.9179030656814575
20250523_213323,20250523_213323_20250523_213321_no-helm_conf0.91.jpg,no-helm,0.9077934622764587
20250523_213325,20250523_213325_20250523_213323_no-helm_conf0.92.jpg,no-helm,0.9244840145111084
20250523_213327,20250523_213327_20250523_213325_no-helm_conf0.80.jpg,no-helm,0.7958522439002991
20250523_213329,20250523_213329_20250523_213327_no-vest_conf0.65.jpg,no-vest,0.646195113658905
20250523_213331,20250523_213331_20250523_213329_no-helm_conf0.89.jpg,no-helm,0.8889026641845703
20250523_213333,20250523_213333_20250523_213331_no-helm_conf0.93.jpg,no-helm,0.9265148043632507
20250523_213335,20250523_213335_20250523_213333_no-helm_conf0.89.jpg,no-helm,0.8858831524848938
20250523_213338,20250523_213338_20250523_213336_no-helm_conf0.88.jpg,no-helm,0.8800283670425415
20250523_213340,20250523_213340_20250523_213338_no-vest_conf0.68.jpg,no-vest,0.684654712677002
20250523_213342,20250523_213342_20250523_213340_no-helm_conf0.88.jpg,no-helm,0.8755526542663574
20250523_213344,20250523_213344_20250523_213342_no-helm_conf0.89.jpg,no-helm,0.8931033611297607
20250523_213346,20250523_213346_20250523_213344_no-helm_conf0.81.jpg,no-helm,0.8052762746810913
20250523_213348,20250523_213348_20250523_213346_no-helm_conf0.71.jpg,no-helm,0.7108697891235352
20250523_213350,20250523_213350_20250523_213348_no-helm_conf0.91.jpg,no-helm,0.9078412652015686
20250523_213352,20250523_213352_20250523_213350_no-helm_conf0.89.jpg,no-helm,0.8873999118804932
20250523_213355,20250523_213355_20250523_213352_no-vest_conf0.78.jpg,no-vest,0.775441586971283
20250523_213357,20250523_213357_20250523_213355_no-helm_conf0.95.jpg,no-helm,0.9465789198875427
20250523_213841,20250523_213841_20250523_213838_no-vest_conf0.59.jpg,no-vest,0.5892401933670044
20250523_213918,20250523_213918_20250523_213916_no-helm_conf0.56.jpg,no-helm,0.5607658624649048
20250523_213920,20250523_213920_20250523_213918_no-helm_conf0.93.jpg,no-helm,0.9250779151916504
20250523_213922,20250523_213922_20250523_213920_no-vest_conf0.70.jpg,no-vest,0.7023775577545166
20250523_213924,20250523_213924_20250523_213922_no-helm_conf0.91.jpg,no-helm,0.9095907211303711
20250523_213926,20250523_213926_20250523_213924_no-vest_conf0.50.jpg,no-vest,0.5006473064422607
20250523_213928,20250523_213928_20250523_213926_no-helm_conf0.92.jpg,no-helm,0.9246688485145569
20250523_213930,20250523_213930_20250523_213928_no-vest_conf0.70.jpg,no-vest,0.7004514932632446
20250523_213932,20250523_213932_20250523_213930_no-helm_conf0.92.jpg,no-helm,0.9175489544868469
20250523_213934,20250523_213934_20250523_213932_no-vest_conf0.58.jpg,no-vest,0.5792557001113892
20250523_213936,20250523_213936_20250523_213934_no-helm_conf0.92.jpg,no-helm,0.9220045208930969
20250523_213938,20250523_213938_20250523_213936_no-vest_conf0.55.jpg,no-vest,0.5455162525177002
20250523_213941,20250523_213941_20250523_213938_no-helm_conf0.92.jpg,no-helm,0.9245237708091736
20250523_215815,20250523_215815_20250523_215813_no-helm_conf0.67.jpg,no-helm,0.6745136380195618
20250523_215817,20250523_215817_20250523_215815_no-helm_conf0.92.jpg,no-helm,0.9217386245727539
20250523_215820,20250523_215820_20250523_215818_no-helm_conf0.80.jpg,no-helm,0.7959338426589966
20250523_215822,20250523_215822_20250523_215820_no-helm_conf0.83.jpg,no-helm,0.8326898217201233
20250523_215824,20250523_215824_20250523_215822_no-helm_conf0.91.jpg,no-helm,0.9117550253868103
20250523_215826,20250523_215826_20250523_215824_no-vest_conf0.66.jpg,no-vest,0.6643323302268982
20250523_215828,20250523_215828_20250523_215826_no-helm_conf0.92.jpg,no-helm,0.9165473580360413
20250523_215830,20250523_215830_20250523_215828_no-helm_conf0.86.jpg,no-helm,0.858903706073761
20250523_215832,20250523_215832_20250523_215830_no-helm_conf0.93.jpg,no-helm,0.933030903339386
20250523_215834,20250523_215834_20250523_215832_no-helm_conf0.52.jpg,no-helm,0.5244689583778381
20250523_215836,20250523_215836_20250523_215834_no-helm_conf0.51.jpg,no-helm,0.5110659003257751
20250523_221400,20250523_221400_20250523_221358_no-helm_conf0.76.jpg,no-helm,0.7559980750083923
20250523_221402,20250523_221402_20250523_221400_no-helm_conf0.74.jpg,no-helm,0.7433294057846069
20250523_221404,20250523_221404_20250523_221402_no-helm_conf0.86.jpg,no-helm,0.8567743301391602
20250523_221406,20250523_221406_20250523_221404_no-helm_conf0.87.jpg,no-helm,0.8706444501876831
20250523_221409,20250523_221409_20250523_221407_no-helm_conf0.89.jpg,no-helm,0.8880951404571533
20250523_221411,20250523_221411_20250523_221409_no-vest_conf0.66.jpg,no-vest,0.6625680923461914
20250523_221413,20250523_221413_20250523_221411_no-helm_conf0.93.jpg,no-helm,0.9265543222427368
20250523_221415,20250523_221415_20250523_221413_no-vest_conf0.74.jpg,no-vest,0.7429424524307251
20250523_221417,20250523_221417_20250523_221415_no-helm_conf0.85.jpg,no-helm,0.8504478931427002
20250523_221419,20250523_221419_20250523_221417_no-vest_conf0.73.jpg,no-vest,0.7338738441467285
20250523_221421,20250523_221421_20250523_221419_no-helm_conf0.87.jpg,no-helm,0.8711259365081787
20250523_221437,20250523_221437_20250523_221435_no-helm_conf0.83.jpg,no-helm,0.8342544436454773
20250523_221440,20250523_221440_20250523_221438_no-helm_conf0.76.jpg,no-helm,0.7586238980293274
20250523_221443,20250523_221443_20250523_221441_no-helm_conf0.55.jpg,no-helm,0.5457701086997986
20250523_221447,20250523_221447_20250523_221445_no-vest_conf0.65.jpg,no-vest,0.6476522088050842
20250523_221449,20250523_221449_20250523_221447_no-vest_conf0.87.jpg,no-vest,0.8730195164680481
20250523_221452,20250523_221452_20250523_221449_no-vest_conf0.88.jpg,no-vest,0.8838764429092407
20250523_221454,20250523_221454_20250523_221452_no-helm_conf0.63.jpg,no-helm,0.6292219161987305
20250523_221456,20250523_221456_20250523_221454_no-vest_conf0.89.jpg,no-vest,0.8949400186538696
20250523_221716,20250523_221716_20250523_221714_no-vest_conf0.57.jpg,no-vest,0.5676166415214539
20250523_221718,20250523_221718_20250523_221716_no-vest_conf0.78.jpg,no-vest,0.779383659362793
20250523_221720,20250523_221720_20250523_221718_no-vest_conf0.53.jpg,no-vest,0.5318351984024048
20250523_221722,20250523_221722_20250523_221720_no-vest_conf0.54.jpg,no-vest,0.5383394360542297
20250523_221725,20250523_221725_20250523_221722_no-vest_conf0.51.jpg,no-vest,0.5113950967788696
20250523_221727,20250523_221727_20250523_221725_no-vest_conf0.56.jpg,no-vest,0.5564358234405518
20250523_221729,20250523_221729_20250523_221727_no-vest_conf0.57.jpg,no-vest,0.5725276470184326
20250523_221731,20250523_221731_20250523_221729_no-helm_conf0.59.jpg,no-helm,0.589928150177002
20250523_221733,20250523_221733_20250523_221731_no-helm_conf0.63.jpg,no-helm,0.6297269463539124
20250523_221735,20250523_221735_20250523_221733_no-vest_conf0.88.jpg,no-vest,0.8809171319007874
20250523_221737,20250523_221737_20250523_221735_no-vest_conf0.63.jpg,no-vest,0.6286422610282898
20250523_221739,20250523_221739_20250523_221737_no-helm_conf0.64.jpg,no-helm,0.6440990567207336
20250523_221741,20250523_221741_20250523_221739_no-vest_conf0.50.jpg,no-vest,0.50343918800354
20250523_221743,20250523_221743_20250523_221741_no-vest_conf0.61.jpg,no-vest,0.6123703718185425
20250523_222045,20250523_222045_20250523_222043_no-helm_conf0.54.jpg,no-helm,0.5435237884521484
20250523_222047,20250523_222047_20250523_222045_no-helm_conf0.88.jpg,no-helm,0.8813296556472778
20250523_222049,20250523_222049_20250523_222047_no-helm_conf0.94.jpg,no-helm,0.938673734664917
20250523_222051,20250523_222051_20250523_222049_no-helm_conf0.94.jpg,no-helm,0.9427480697631836
20250523_222053,20250523_222053_20250523_222051_no-vest_conf0.84.jpg,no-vest,0.8350611329078674
20250523_222055,20250523_222055_20250523_222053_no-helm_conf0.90.jpg,no-helm,0.9037011861801147
20250523_222057,20250523_222057_20250523_222055_no-helm_conf0.78.jpg,no-helm,0.7845949530601501
20250523_222059,20250523_222059_20250523_222057_no-helm_conf0.84.jpg,no-helm,0.8363539576530457
20250523_222101,20250523_222101_20250523_222059_no-helm_conf0.91.jpg,no-helm,0.9140278697013855
20250523_222104,20250523_222104_20250523_222102_no-helm_conf0.50.jpg,no-helm,0.5039582848548889
20250523_222107,20250523_222107_20250523_222105_no-helm_conf0.66.jpg,no-helm,0.6581361293792725
20250523_222110,20250523_222110_20250523_222108_no-helm_conf0.85.jpg,no-helm,0.8471300005912781
20250523_222112,20250523_222112_20250523_222110_no-helm_conf0.66.jpg,no-helm,0.6628840565681458
20250523_222114,20250523_222114_20250523_222112_no-helm_conf0.71.jpg,no-helm,0.7056010961532593
20250523_222116,20250523_222116_20250523_222114_no-helm_conf0.91.jpg,no-helm,0.9143890142440796
20250523_222118,20250523_222118_20250523_222116_no-helm_conf0.92.jpg,no-helm,0.9226680994033813
20250523_222120,20250523_222120_20250523_222118_no-helm_conf0.64.jpg,no-helm,0.6386975646018982
20250523_222124,20250523_222124_20250523_222122_no-helm_conf0.52.jpg,no-helm,0.5247141718864441
20250523_222616,20250523_222616_no-helm_20250523_222614_no-helm_conf0.60.jpg,no-helm,0.6036339998245239
20250523_222618,20250523_222618_no-vest_20250523_222616_no-vest_conf0.50.jpg,no-vest,0.50397789478302
20250523_222620,20250523_222620_no-vest_20250523_222618_no-vest_conf0.73.jpg,no-vest,0.7260133028030396
20250523_222622,20250523_222622_no-helm_20250523_222620_no-helm_conf0.92.jpg,no-helm,0.924592137336731
20250523_222624,20250523_222624_no-vest_20250523_222622_no-vest_conf0.61.jpg,no-vest,0.6061264276504517
20250523_222626,20250523_222626_no-helm_20250523_222624_no-helm_conf0.91.jpg,no-helm,0.90548175573349
20250523_222629,20250523_222629_no-vest_20250523_222626_no-vest_conf0.67.jpg,no-vest,0.6682283878326416
20250523_222631,20250523_222631_no-helm_20250523_222629_no-helm_conf0.94.jpg,no-helm,0.9393213391304016
20250523_223055,20250523_223055_no-helm_20250523_223053_no-helm_conf0.57.jpg,no-helm,0.5725663304328918
20250523_223057,20250523_223057_no-helm_20250523_223055_no-helm_conf0.90.jpg,no-helm,0.8980225324630737
20250523_223059,20250523_223059_no-vest_20250523_223057_no-vest_conf0.81.jpg,no-vest,0.8090160489082336
20250523_223102,20250523_223102_no-helm_20250523_223059_no-helm_conf0.95.jpg,no-helm,0.9467918872833252
20250523_223104,20250523_223104_no-helm_20250523_223102_no-helm_conf0.69.jpg,no-helm,0.6946914196014404
20250523_223106,20250523_223106_no-helm_20250523_223104_no-helm_conf0.63.jpg,no-helm,0.6320326924324036
20250523_223108,20250523_223108_no-helm_20250523_223106_no-helm_conf0.56.jpg,no-helm,0.5636587738990784
20250523_223110,20250523_223110_no-helm_20250523_223108_no-helm_conf0.76.jpg,no-helm,0.7552834749221802
20250523_223112,20250523_223112_no-helm_20250523_223110_no-helm_conf0.78.jpg,no-helm,0.7813239097595215
20250523_223115,20250523_223115_no-helm_20250523_223113_no-helm_conf0.61.jpg,no-helm,0.6055225729942322
20250523_223117,20250523_223117_no-helm_20250523_223115_no-helm_conf0.77.jpg,no-helm,0.7682601809501648
20250523_223119,20250523_223119_no-helm_20250523_223117_no-helm_conf0.59.jpg,no-helm,0.5949100255966187
20250523_223121,20250523_223121_no-helm_20250523_223119_no-helm_conf0.88.jpg,no-helm,0.8828767538070679
20250523_223123,20250523_223123_no-helm_20250523_223121_no-helm_conf0.55.jpg,no-helm,0.5518205761909485
20250523_223126,20250523_223126_no-vest_20250523_223123_no-vest_conf0.73.jpg,no-vest,0.7300118207931519
20250523_223128,20250523_223128_no-helm_20250523_223126_no-helm_conf0.90.jpg,no-helm,0.9041071534156799
20250523_223130,20250523_223130_no-vest_20250523_223128_no-vest_conf0.80.jpg,no-vest,0.8032554388046265
20250523_223132,20250523_223132_no-helm_20250523_223130_no-helm_conf0.89.jpg,no-helm,0.8859019875526428
20250523_223134,20250523_223134_no-vest_20250523_223132_no-vest_conf0.74.jpg,no-vest,0.7405081987380981
20250523_223136,20250523_223136_no-helm_20250523_223134_no-helm_conf0.89.jpg,no-helm,0.8866759538650513
20250523_224440,20250523_224440_no-helm_20250523_224438_no-helm_conf0.57.jpg,no-helm,0.5654727816581726
20250523_224451,20250523_224451_no-vest_20250523_224449_no-vest_conf0.52.jpg,no-vest,0.5174776315689087
20250523_224453,20250523_224453_no-helm_20250523_224451_no-helm_conf0.69.jpg,no-helm,0.687917172908783
20250523_224455,20250523_224455_no-helm_20250523_224453_no-helm_conf0.58.jpg,no-helm,0.581265389919281
20250523_224457,20250523_224457_no-vest_20250523_224455_no-vest_conf0.63.jpg,no-vest,0.6251097917556763
20250523_225354,20250523_225354_no-vest_20250523_225352_no-vest_conf0.50.jpg,no-vest,0.5034589767456055
20250523_225356,20250523_225356_no-vest_20250523_225354_no-vest_conf0.58.jpg,no-vest,0.5829089879989624
20250523_225358,20250523_225358_no-helm_20250523_225356_no-helm_conf0.69.jpg,no-helm,0.6866104602813721
20250523_225400,20250523_225400_no-helm_20250523_225358_no-helm_conf0.73.jpg,no-helm,0.7287507057189941
20250523_225402,20250523_225402_no-vest_20250523_225400_no-vest_conf0.68.jpg,no-vest,0.683167040348053
20250523_225405,20250523_225405_no-helm_20250523_225402_no-helm_conf0.69.jpg,no-helm,0.6939057111740112
20250523_225407,20250523_225407_no-vest_20250523_225405_no-vest_conf0.82.jpg,no-vest,0.8230286836624146
20250523_225409,20250523_225409_no-vest_20250523_225407_no-vest_conf0.80.jpg,no-vest,0.799176037311554
20250523_225411,20250523_225411_no-helm_20250523_225409_no-helm_conf0.52.jpg,no-helm,0.5245916247367859
20250523_225933,20250523_225933_no-helm_20250523_225931_no-helm_conf0.53.jpg,no-helm,0.5294373631477356
20250523_225935,20250523_225935_no-helm_20250523_225933_no-helm_conf0.67.jpg,no-helm,0.6723671555519104
20250523_225937,20250523_225937_no-helm_20250523_225935_no-helm_conf0.56.jpg,no-helm,0.5591438412666321
20250523_225939,20250523_225939_no-helm_20250523_225937_no-helm_conf0.59.jpg,no-helm,0.588166356086731
20250523_225941,20250523_225941_no-helm_20250523_225939_no-helm_conf0.52.jpg,no-helm,0.5210623145103455
20250523_225943,20250523_225943_no-helm_20250523_225941_no-helm_conf0.65.jpg,no-helm,0.6537311673164368
20250523_225946,20250523_225946_no-helm_20250523_225944_no-helm_conf0.54.jpg,no-helm,0.5407096147537231
20250523_225948,20250523_225948_no-helm_20250523_225946_no-helm_conf0.52.jpg,no-helm,0.5248599052429199
20250523_225950,20250523_225950_no-vest_20250523_225948_no-vest_conf0.86.jpg,no-vest,0.8558366894721985
20250523_231413,"20250523_231413_no-vest, no-helm, no-vest_no-helm, no-helm_no-vest_20250523_223130_no-helm_conf0.89.jpg","no-vest, no-helm, no-vest_no-helm, no-helm_no-vest",0.95
20250526_230157,20250526_230157_no-vest_20250526_230155_no-vest_conf0.78.jpg,no-vest,0.7810077667236328
20250526_230200,20250526_230200_no-vest_20250526_230158_no-vest_conf0.78.jpg,no-vest,0.7844714522361755
20250526_230202,20250526_230202_no-vest_20250526_230200_no-vest_conf0.80.jpg,no-vest,0.7978759407997131
20250526_230204,20250526_230204_no-vest_20250526_230202_no-vest_conf0.80.jpg,no-vest,0.8009132146835327
20250526_230206,20250526_230206_no-vest_20250526_230204_no-vest_conf0.80.jpg,no-vest,0.8009046912193298
20250526_230209,20250526_230209_no-vest_20250526_230207_no-vest_conf0.81.jpg,no-vest,0.807174563407898
20250526_230211,20250526_230211_no-vest_20250526_230209_no-vest_conf0.80.jpg,no-vest,0.8013993501663208
20250526_230214,20250526_230214_no-vest_20250526_230212_no-vest_conf0.74.jpg,no-vest,0.735757052898407
20250526_230216,20250526_230216_no-vest_20250526_230214_no-vest_conf0.80.jpg,no-vest,0.8034812211990356
20250526_230218,20250526_230218_no-vest_20250526_230216_no-vest_conf0.64.jpg,no-vest,0.6427236795425415
20250526_230221,20250526_230221_no-vest_20250526_230218_no-vest_conf0.82.jpg,no-vest,0.8151026368141174
20250526_230223,20250526_230223_no-vest_20250526_230221_no-vest_conf0.50.jpg,no-vest,0.5001815557479858
20250526_230225,20250526_230225_no-vest_20250526_230223_no-vest_conf0.52.jpg,no-vest,0.5225837230682373
20250526_230227,20250526_230227_no-vest_20250526_230225_no-vest_conf0.60.jpg,no-vest,0.5988436341285706
20250526_230230,20250526_230230_no-vest_20250526_230228_no-vest_conf0.78.jpg,no-vest,0.7752358913421631
20250526_230232,20250526_230232_no-vest_20250526_230230_no-vest_conf0.84.jpg,no-vest,0.8373556137084961
20250526_230234,20250526_230234_no-vest_20250526_230232_no-vest_conf0.83.jpg,no-vest,0.8306427001953125
20250526_230237,20250526_230237_no-vest_20250526_230235_no-vest_conf0.83.jpg,no-vest,0.8301078677177429
20250526_230239,20250526_230239_no-vest_20250526_230237_no-vest_conf0.83.jpg,no-vest,0.8262418508529663
20250526_230241,20250526_230241_no-vest_20250526_230239_no-vest_conf0.83.jpg,no-vest,0.8287250995635986
20250526_230243,20250526_230243_no-vest_20250526_230241_no-vest_conf0.88.jpg,no-vest,0.8766223788261414
20250526_230246,20250526_230246_no-vest_20250526_230244_no-vest_conf0.87.jpg,no-vest,0.873193621635437
20250526_230248,20250526_230248_no-vest_20250526_230246_no-vest_conf0.89.jpg,no-vest,0.8893094062805176
20250526_230250,20250526_230250_no-vest_20250526_230248_no-vest_conf0.89.jpg,no-vest,0.8886216878890991
20250526_230253,20250526_230253_no-vest_20250526_230251_no-vest_conf0.65.jpg,no-vest,0.6467462182044983
20250526_230255,20250526_230255_no-vest_20250526_230253_no-vest_conf0.65.jpg,no-vest,0.6495645046234131
20250526_230257,20250526_230257_no-vest_20250526_230255_no-vest_conf0.55.jpg,no-vest,0.545067548751831
20250526_230300,20250526_230300_no-vest_20250526_230258_no-vest_conf0.56.jpg,no-vest,0.5584498643875122
20250526_230302,20250526_230302_no-vest_20250526_230300_no-vest_conf0.54.jpg,no-vest,0.5387049317359924
20250526_230304,20250526_230304_no-vest_20250526_230302_no-vest_conf0.71.jpg,no-vest,0.7057129144668579
20250526_230307,20250526_230307_no-vest_20250526_230304_no-vest_conf0.66.jpg,no-vest,0.6581112742424011
20250526_230309,20250526_230309_no-vest_20250526_230307_no-vest_conf0.54.jpg,no-vest,0.540419340133667
20250526_230311,20250526_230311_no-vest_20250526_230309_no-vest_conf0.60.jpg,no-vest,0.6047308444976807
20250526_230313,20250526_230313_no-vest_20250526_230311_no-vest_conf0.61.jpg,no-vest,0.6131016612052917
20250526_230316,20250526_230316_no-vest_20250526_230314_no-vest_conf0.60.jpg,no-vest,0.5996904969215393
20250526_230318,20250526_230318_no-vest_20250526_230316_no-vest_conf0.64.jpg,no-vest,0.644058108329773
20250526_230320,20250526_230320_no-vest_20250526_230318_no-vest_conf0.80.jpg,no-vest,0.7994736433029175
20250526_230323,20250526_230323_no-vest_20250526_230320_no-vest_conf0.83.jpg,no-vest,0.831416130065918
20250526_230325,20250526_230325_no-vest_20250526_230323_no-vest_conf0.85.jpg,no-vest,0.8464113473892212
20250526_230327,20250526_230327_no-vest_20250526_230325_no-vest_conf0.79.jpg,no-vest,0.7886099815368652
20250526_230329,20250526_230329_no-vest_20250526_230327_no-vest_conf0.79.jpg,no-vest,0.78681880235672
20250526_230332,20250526_230332_no-vest_20250526_230330_no-vest_conf0.76.jpg,no-vest,0.7580516934394836
20250526_230334,20250526_230334_no-vest_20250526_230332_no-vest_conf0.68.jpg,no-vest,0.6753694415092468
20250526_230336,20250526_230336_no-vest_20250526_230334_no-vest_conf0.64.jpg,no-vest,0.6358693242073059
20250526_230339,20250526_230339_no-vest_20250526_230337_no-vest_conf0.80.jpg,no-vest,0.7979901432991028
20250526_230341,20250526_230341_no-vest_20250526_230339_no-vest_conf0.76.jpg,no-vest,0.7627708911895752
20250526_230343,20250526_230343_no-vest_20250526_230341_no-vest_conf0.77.jpg,no-vest,0.7692298889160156
20250526_230346,20250526_230346_no-vest_20250526_230344_no-vest_conf0.74.jpg,no-vest,0.7433040738105774
20250526_230353,20250526_230353_no-vest_20250526_230351_no-vest_conf0.60.jpg,no-vest,0.6015534996986389
20250526_230355,20250526_230355_no-vest_20250526_230353_no-vest_conf0.87.jpg,no-vest,0.8723576664924622
20250526_230358,20250526_230358_no-vest_20250526_230356_no-vest_conf0.90.jpg,no-vest,0.8999704122543335
20250526_230400,20250526_230400_no-vest_20250526_230358_no-vest_conf0.83.jpg,no-vest,0.8338910937309265
20250526_230402,20250526_230402_no-vest_20250526_230400_no-vest_conf0.83.jpg,no-vest,0.8257546424865723
20250526_230405,20250526_230405_no-vest_20250526_230403_no-vest_conf0.81.jpg,no-vest,0.814251184463501
20250526_230407,20250526_230407_no-vest_20250526_230405_no-vest_conf0.95.jpg,no-vest,0.9475967884063721
20250526_230409,20250526_230409_no-vest_20250526_230407_no-vest_conf0.90.jpg,no-vest,0.9048988819122314
20250526_230412,20250526_230412_no-vest_20250526_230410_no-vest_conf0.71.jpg,no-vest,0.708344578742981
20250526_230414,20250526_230414_no-vest_20250526_230412_no-vest_conf0.51.jpg,no-vest,0.5087348818778992
20250526_230417,20250526_230417_no-vest_20250526_230414_no-vest_conf0.82.jpg,no-vest,0.815838634967804
20250526_230419,20250526_230419_no-vest_20250526_230417_no-vest_conf0.82.jpg,no-vest,0.822712779045105
20250526_230421,20250526_230421_no-vest_20250526_230419_no-vest_conf0.82.jpg,no-vest,0.8169196844100952
20250526_230424,20250526_230424_no-vest_20250526_230422_no-vest_conf0.91.jpg,no-vest,0.9068579077720642
20250526_230426,20250526_230426_no-vest_20250526_230424_no-vest_conf0.83.jpg,no-vest,0.825555682182312
20250526_230428,20250526_230428_no-vest_20250526_230426_no-vest_conf0.83.jpg,no-vest,0.8293492794036865
20250526_230431,20250526_230431_no-vest_20250526_230429_no-vest_conf0.57.jpg,no-vest,0.5680333971977234
20250526_230433,20250526_230433_no-vest_20250526_230431_no-vest_conf0.67.jpg,no-vest,0.6678097248077393
20250526_230436,20250526_230436_no-vest_20250526_230434_no-vest_conf0.59.jpg,no-vest,0.5911159515380859
20250526_230438,20250526_230438_no-vest_20250526_230436_no-vest_conf0.78.jpg,no-vest,0.7782686948776245
20250526_230440,20250526_230440_no-vest_20250526_230438_no-vest_conf0.80.jpg,no-vest,0.8044496178627014
20250526_230443,20250526_230443_no-vest_20250526_230441_no-vest_conf0.60.jpg,no-vest,0.5997591614723206
20250526_230445,20250526_230445_no-vest_20250526_230443_no-vest_conf0.73.jpg,no-vest,0.7290290594100952
20250526_230450,20250526_230450_no-vest_20250526_230448_no-vest_conf0.74.jpg,no-vest,0.7441173791885376
20250526_230452,20250526_230452_no-vest_20250526_230450_no-vest_conf0.82.jpg,no-vest,0.8194972276687622
20250526_230454,20250526_230454_no-vest_20250526_230452_no-vest_conf0.82.jpg,no-vest,0.8231804370880127
20250526_230458,20250526_230458_no-vest_20250526_230456_no-vest_conf0.52.jpg,no-vest,0.5209949016571045
20250526_230500,20250526_230500_no-vest_20250526_230458_no-vest_conf0.51.jpg,no-vest,0.5097984671592712
20250526_230503,20250526_230503_no-vest_20250526_230501_no-vest_conf0.62.jpg,no-vest,0.6225330829620361
20250526_230505,20250526_230505_no-vest_20250526_230503_no-vest_conf0.62.jpg,no-vest,0.6221548914909363
20250526_230507,20250526_230507_no-vest_20250526_230505_no-vest_conf0.61.jpg,no-vest,0.6144985556602478
20250526_230510,20250526_230510_no-vest_20250526_230508_no-vest_conf0.57.jpg,no-vest,0.5683518052101135
20250526_230512,20250526_230512_no-vest_20250526_230510_no-vest_conf0.56.jpg,no-vest,0.560462236404419
20250526_230514,20250526_230514_no-vest_20250526_230512_no-vest_conf0.65.jpg,no-vest,0.64513099193573
20250526_230517,20250526_230517_no-vest_20250526_230514_no-vest_conf0.72.jpg,no-vest,0.7232682108879089
20250526_230519,20250526_230519_no-vest_20250526_230517_no-vest_conf0.62.jpg,no-vest,0.6215826869010925
20250526_230521,20250526_230521_no-vest_20250526_230519_no-vest_conf0.68.jpg,no-vest,0.6803549528121948
20250526_235003,20250526_235003_no-vest_20250526_235001_no-vest_conf0.78.jpg,no-vest,0.7810077667236328
20250526_235011,20250526_235011_no-vest_20250526_235009_no-vest_conf0.60.jpg,no-vest,0.6015534996986389
20250526_235017,20250526_235017_no-vest_20250526_235015_no-vest_conf0.52.jpg,no-vest,0.5209949016571045
20250526_235023,20250526_235023_no-vest_20250526_235021_no-vest_conf0.52.jpg,no-vest,0.5155789256095886
20250526_235028,20250526_235028_no-vest_20250526_235026_no-vest_conf0.81.jpg,no-vest,0.8101073503494263
20250526_235033,20250526_235033_no-vest_20250526_235031_no-vest_conf0.83.jpg,no-vest,0.8268287181854248
20250526_235038,20250526_235038_no-vest_20250526_235036_no-vest_conf0.58.jpg,no-vest,0.5807996988296509
20250526_235043,20250526_235043_no-vest_20250526_235041_no-vest_conf0.70.jpg,no-vest,0.7012274265289307
20250526_235048,20250526_235048_no-vest_20250526_235046_no-vest_conf0.65.jpg,no-vest,0.646614134311676
20250526_235448,20250526_235448_no-vest_20250526_235446_no-vest_conf0.78.jpg,no-vest,0.7810077667236328
20250526_235503,20250526_235503_no-vest_20250526_235501_no-vest_conf0.62.jpg,no-vest,0.621694028377533
20250526_235518,20250526_235518_no-vest_20250526_235516_no-vest_conf0.68.jpg,no-vest,0.683387279510498
20250526_235533,20250526_235533_no-vest_20250526_235531_no-vest_conf0.60.jpg,no-vest,0.5965131521224976
20250526_235548,20250526_235548_no-vest_20250526_235546_no-vest_conf0.85.jpg,no-vest,0.8469128012657166
20250526_235914,20250526_235914_no-vest_20250526_235911_no-vest_conf0.78.jpg,no-vest,0.7810077667236328
20250526_235930,20250526_235930_no-vest_20250526_235928_no-vest_conf0.59.jpg,no-vest,0.5911159515380859
20250526_235945,20250526_235945_no-vest_20250526_235943_no-vest_conf0.87.jpg,no-vest,0.8668057322502136
20250527_000000,20250527_000000_no-vest_20250526_235958_no-vest_conf0.54.jpg,no-vest,0.5423009395599365
20250527_000015,20250527_000015_no-vest_20250527_000013_no-vest_conf0.58.jpg,no-vest,0.5825967788696289
20250527_000021,20250527_000021_no-helm_20250527_000019_no-helm_conf0.52.jpg,no-helm,0.5198196172714233
20250527_000032,20250527_000032_no-vest_20250527_000030_no-vest_conf0.52.jpg,no-vest,0.5207967162132263
20250527_000036,20250527_000036_no-helm_20250527_000034_no-helm_conf0.64.jpg,no-helm,0.6415806412696838
20250527_000104,20250527_000104_no-vest_20250527_000102_no-vest_conf0.77.jpg,no-vest,0.7744907140731812
20250527_000139,20250527_000139_no-vest_20250527_000137_no-vest_conf0.53.jpg,no-vest,0.5290231704711914
20250527_001356,20250527_001356_no-vest_Camera_01_Nilam.mp4,no-vest,"tensor(0.89922, device='cuda:0')"
20250527_001411,20250527_001411_no-vest_Camera_01_Nilam.mp4,no-vest,"tensor(0.72425, device='cuda:0')"
